Date,Date_Key,Year,Quarter,Month_Number,Month_Name,Year_Month,Week_Number,Day,Day_Name,Is_Weekend
2022-05-13,20180630,2022,Q2,5,May,22-May,19,13,Friday,FALSE
2022-05-14,20180929,2022,Q2,5,May,22-May,19,14,Saturday,TRUE
2022-05-15,20191011,2022,Q2,5,May,22-May,19,15,Sunday,TRUE
2022-05-16,20231208,2022,Q2,5,May,22-May,20,16,Monday,FALSE
2022-05-17,20230504,2022,Q2,5,May,22-May,20,17,Tuesday,FALSE
2022-05-18,20160111,2022,Q2,5,May,22-May,20,18,Wednesday,FALSE
2022-05-19,20200114,2022,Q2,5,May,22-May,20,19,Thursday,FALSE
2022-05-20,20160304,2022,Q2,5,May,22-May,20,20,Friday,FALSE
2022-05-21,20180617,2022,Q2,5,May,22-May,20,21,Saturday,TRUE
2022-05-22,20150213,2022,Q2,5,May,22-May,20,22,Sunday,TRUE
2022-05-23,20200324,2022,Q2,5,May,22-May,21,23,Monday,FALSE
2022-05-24,20240409,2022,Q2,5,May,22-May,21,24,Tuesday,FALSE
2022-05-25,20170919,2022,Q2,5,May,22-May,21,25,Wednesday,FALSE
2022-05-26,20160401,2022,Q2,5,May,22-May,21,26,Thursday,FALSE
2022-05-27,20210701,2022,Q2,5,May,22-May,21,27,Friday,FALSE
2022-05-28,20190810,2022,Q2,5,May,22-May,21,28,Saturday,TRUE
2022-05-29,20200206,2022,Q2,5,May,22-May,21,29,Sunday,TRUE
2022-05-30,20150710,2022,Q2,5,May,22-May,22,30,Monday,FALSE
2022-05-31,20151211,2022,Q2,5,May,22-May,22,31,Tuesday,FALSE
2022-06-01,20151211,2022,Q2,6,June,22-Jun,22,1,Wednesday,FALSE
2022-06-02,20211228,2022,Q2,6,June,22-Jun,22,2,Thursday,FALSE
2022-06-03,20231214,2022,Q2,6,June,22-Jun,22,3,Friday,FALSE
2022-06-04,20150319,2022,Q2,6,June,22-Jun,22,4,Saturday,TRUE
2022-06-05,20180906,2022,Q2,6,June,22-Jun,22,5,Sunday,TRUE
2022-06-06,20161007,2022,Q2,6,June,22-Jun,23,6,Monday,FALSE
2022-06-07,20200709,2022,Q2,6,June,22-Jun,23,7,Tuesday,FALSE
2022-06-08,20230420,2022,Q2,6,June,22-Jun,23,8,Wednesday,FALSE
2022-06-09,20201022,2022,Q2,6,June,22-Jun,23,9,Thursday,FALSE
2022-06-10,20190320,2022,Q2,6,June,22-Jun,23,10,Friday,FALSE
2022-06-11,20180720,2022,Q2,6,June,22-Jun,23,11,Saturday,TRUE
2022-06-12,20210721,2022,Q2,6,June,22-Jun,23,12,Sunday,TRUE
2022-06-13,20180525,2022,Q2,6,June,22-Jun,24,13,Monday,FALSE
2022-06-14,20150120,2022,Q2,6,June,22-Jun,24,14,Tuesday,FALSE
2022-06-15,20190913,2022,Q2,6,June,22-Jun,24,15,Wednesday,FALSE
2022-06-16,20181021,2022,Q2,6,June,22-Jun,24,16,Thursday,FALSE
2022-06-17,20211007,2022,Q2,6,June,22-Jun,24,17,Friday,FALSE
2022-06-18,20170429,2022,Q2,6,June,22-Jun,24,18,Saturday,TRUE
2022-06-19,20180614,2022,Q2,6,June,22-Jun,24,19,Sunday,TRUE
2022-06-20,20240410,2022,Q2,6,June,22-Jun,25,20,Monday,FALSE
2022-06-21,20240910,2022,Q2,6,June,22-Jun,25,21,Tuesday,FALSE
2022-06-22,20150501,2022,Q2,6,June,22-Jun,25,22,Wednesday,FALSE
2022-06-23,20160115,2022,Q2,6,June,22-Jun,25,23,Thursday,FALSE
2022-06-24,20161119,2022,Q2,6,June,22-Jun,25,24,Friday,FALSE
2022-06-25,20231031,2022,Q2,6,June,22-Jun,25,25,Saturday,TRUE
2022-06-26,20210304,2022,Q2,6,June,22-Jun,25,26,Sunday,TRUE
2022-06-27,20171104,2022,Q2,6,June,22-Jun,26,27,Monday,FALSE
2022-06-28,20191003,2022,Q2,6,June,22-Jun,26,28,Tuesday,FALSE
2022-06-29,20240614,2022,Q2,6,June,22-Jun,26,29,Wednesday,FALSE
2022-06-30,20200603,2022,Q2,6,June,22-Jun,26,30,Thursday,FALSE
2022-07-01,20160527,2022,Q3,7,July,22-Jul,26,1,Friday,FALSE
2022-07-02,20150303,2022,Q3,7,July,22-Jul,26,2,Saturday,TRUE
2022-07-03,20210613,2022,Q3,7,July,22-Jul,26,3,Sunday,TRUE
2022-07-04,20230308,2022,Q3,7,July,22-Jul,27,4,Monday,FALSE
2022-07-05,20220322,2022,Q3,7,July,22-Jul,27,5,Tuesday,FALSE
2022-07-06,20170503,2022,Q3,7,July,22-Jul,27,6,Wednesday,FALSE
2022-07-07,20240328,2022,Q3,7,July,22-Jul,27,7,Thursday,FALSE
2022-07-08,20180330,2022,Q3,7,July,22-Jul,27,8,Friday,FALSE
2022-07-09,20220203,2022,Q3,7,July,22-Jul,27,9,Saturday,TRUE
2022-07-10,20200116,2022,Q3,7,July,22-Jul,27,10,Sunday,TRUE
2022-07-11,20150409,2022,Q3,7,July,22-Jul,28,11,Monday,FALSE
2022-07-12,20200414,2022,Q3,7,July,22-Jul,28,12,Tuesday,FALSE
2022-07-13,20171122,2022,Q3,7,July,22-Jul,28,13,Wednesday,FALSE
2022-07-14,20180711,2022,Q3,7,July,22-Jul,28,14,Thursday,FALSE
2022-07-15,20151018,2022,Q3,7,July,22-Jul,28,15,Friday,FALSE
2022-07-16,20210606,2022,Q3,7,July,22-Jul,28,16,Saturday,TRUE
2022-07-17,20151007,2022,Q3,7,July,22-Jul,28,17,Sunday,TRUE
2022-07-18,20170117,2022,Q3,7,July,22-Jul,29,18,Monday,FALSE
2022-07-19,20150116,2022,Q3,7,July,22-Jul,29,19,Tuesday,FALSE
2022-07-20,20200819,2022,Q3,7,July,22-Jul,29,20,Wednesday,FALSE
2022-07-21,20191002,2022,Q3,7,July,22-Jul,29,21,Thursday,FALSE
2022-07-22,20160202,2022,Q3,7,July,22-Jul,29,22,Friday,FALSE
2022-07-23,20191029,2022,Q3,7,July,22-Jul,29,23,Saturday,TRUE
2022-07-24,20201014,2022,Q3,7,July,22-Jul,29,24,Sunday,TRUE
2022-07-25,20220105,2022,Q3,7,July,22-Jul,30,25,Monday,FALSE
2022-07-26,20180124,2022,Q3,7,July,22-Jul,30,26,Tuesday,FALSE
2022-07-27,20200113,2022,Q3,7,July,22-Jul,30,27,Wednesday,FALSE
2022-07-28,20161007,2022,Q3,7,July,22-Jul,30,28,Thursday,FALSE
2022-07-29,20210319,2022,Q3,7,July,22-Jul,30,29,Friday,FALSE
2022-07-30,20150731,2022,Q3,7,July,22-Jul,30,30,Saturday,TRUE
2022-07-31,20231108,2022,Q3,7,July,22-Jul,30,31,Sunday,TRUE
2022-08-01,20210528,2022,Q3,8,August,22-Aug,31,1,Monday,FALSE
2022-08-02,20210705,2022,Q3,8,August,22-Aug,31,2,Tuesday,FALSE
2022-08-03,20201231,2022,Q3,8,August,22-Aug,31,3,Wednesday,FALSE
2022-08-04,20240820,2022,Q3,8,August,22-Aug,31,4,Thursday,FALSE
2022-08-05,20200118,2022,Q3,8,August,22-Aug,31,5,Friday,FALSE
2022-08-06,20170411,2022,Q3,8,August,22-Aug,31,6,Saturday,TRUE
2022-08-07,20150201,2022,Q3,8,August,22-Aug,31,7,Sunday,TRUE
2022-08-08,20240531,2022,Q3,8,August,22-Aug,32,8,Monday,FALSE
2022-08-09,20161122,2022,Q3,8,August,22-Aug,32,9,Tuesday,FALSE
2022-08-10,20210515,2022,Q3,8,August,22-Aug,32,10,Wednesday,FALSE
2022-08-11,20211216,2022,Q3,8,August,22-Aug,32,11,Thursday,FALSE
2022-08-12,20160109,2022,Q3,8,August,22-Aug,32,12,Friday,FALSE
2022-08-13,20200804,2022,Q3,8,August,22-Aug,32,13,Saturday,TRUE
2022-08-14,20160706,2022,Q3,8,August,22-Aug,32,14,Sunday,TRUE
2022-08-15,20240727,2022,Q3,8,August,22-Aug,33,15,Monday,FALSE
2022-08-16,20230722,2022,Q3,8,August,22-Aug,33,16,Tuesday,FALSE
2022-08-17,20240202,2022,Q3,8,August,22-Aug,33,17,Wednesday,FALSE
2022-08-18,20200912,2022,Q3,8,August,22-Aug,33,18,Thursday,FALSE
2022-08-19,20161219,2022,Q3,8,August,22-Aug,33,19,Friday,FALSE
2022-08-20,20240112,2022,Q3,8,August,22-Aug,33,20,Saturday,TRUE
2022-08-21,20200523,2022,Q3,8,August,22-Aug,33,21,Sunday,TRUE
2022-08-22,20221223,2022,Q3,8,August,22-Aug,34,22,Monday,FALSE
2022-08-23,20220709,2022,Q3,8,August,22-Aug,34,23,Tuesday,FALSE
2022-08-24,20221117,2022,Q3,8,August,22-Aug,34,24,Wednesday,FALSE
2022-08-25,20210109,2022,Q3,8,August,22-Aug,34,25,Thursday,FALSE
2022-08-26,20180505,2022,Q3,8,August,22-Aug,34,26,Friday,FALSE
2022-08-27,20200410,2022,Q3,8,August,22-Aug,34,27,Saturday,TRUE
2022-08-28,20241225,2022,Q3,8,August,22-Aug,34,28,Sunday,TRUE
2022-08-29,20190629,2022,Q3,8,August,22-Aug,35,29,Monday,FALSE
2022-08-30,20190722,2022,Q3,8,August,22-Aug,35,30,Tuesday,FALSE
2022-08-31,20180413,2022,Q3,8,August,22-Aug,35,31,Wednesday,FALSE
2022-09-01,20240102,2022,Q3,9,September,22-Sep,35,1,Thursday,FALSE
2022-09-02,20200512,2022,Q3,9,September,22-Sep,35,2,Friday,FALSE
2022-09-03,20201231,2022,Q3,9,September,22-Sep,35,3,Saturday,TRUE
2022-09-04,20200404,2022,Q3,9,September,22-Sep,35,4,Sunday,TRUE
2022-09-05,20241031,2022,Q3,9,September,22-Sep,36,5,Monday,FALSE
2022-09-06,20151121,2022,Q3,9,September,22-Sep,36,6,Tuesday,FALSE
2022-09-07,20231005,2022,Q3,9,September,22-Sep,36,7,Wednesday,FALSE
2022-09-08,20200602,2022,Q3,9,September,22-Sep,36,8,Thursday,FALSE
2022-09-09,20190110,2022,Q3,9,September,22-Sep,36,9,Friday,FALSE
2022-09-10,20231014,2022,Q3,9,September,22-Sep,36,10,Saturday,TRUE
2022-09-11,20220829,2022,Q3,9,September,22-Sep,36,11,Sunday,TRUE
2022-09-12,20160512,2022,Q3,9,September,22-Sep,37,12,Monday,FALSE
2022-09-13,20201105,2022,Q3,9,September,22-Sep,37,13,Tuesday,FALSE
2022-09-14,20150608,2022,Q3,9,September,22-Sep,37,14,Wednesday,FALSE
2022-09-15,20190523,2022,Q3,9,September,22-Sep,37,15,Thursday,FALSE
2022-09-16,20240120,2022,Q3,9,September,22-Sep,37,16,Friday,FALSE
2022-09-17,20150608,2022,Q3,9,September,22-Sep,37,17,Saturday,TRUE
2022-09-18,20181101,2022,Q3,9,September,22-Sep,37,18,Sunday,TRUE
2022-09-19,20210611,2022,Q3,9,September,22-Sep,38,19,Monday,FALSE
2022-09-20,20240430,2022,Q3,9,September,22-Sep,38,20,Tuesday,FALSE
2022-09-21,20201216,2022,Q3,9,September,22-Sep,38,21,Wednesday,FALSE
2022-09-22,20180713,2022,Q3,9,September,22-Sep,38,22,Thursday,FALSE
2022-09-23,20201016,2022,Q3,9,September,22-Sep,38,23,Friday,FALSE
2022-09-24,20150903,2022,Q3,9,September,22-Sep,38,24,Saturday,TRUE
2022-09-25,20211002,2022,Q3,9,September,22-Sep,38,25,Sunday,TRUE
2022-09-26,20230712,2022,Q3,9,September,22-Sep,39,26,Monday,FALSE
2022-09-27,20200915,2022,Q3,9,September,22-Sep,39,27,Tuesday,FALSE
2022-09-28,20190326,2022,Q3,9,September,22-Sep,39,28,Wednesday,FALSE
2022-09-29,20240312,2022,Q3,9,September,22-Sep,39,29,Thursday,FALSE
2022-09-30,20170505,2022,Q3,9,September,22-Sep,39,30,Friday,FALSE
2022-10-01,20161208,2022,Q4,10,October,22-Oct,39,1,Saturday,TRUE
2022-10-02,20230513,2022,Q4,10,October,22-Oct,39,2,Sunday,TRUE
2022-10-03,20180515,2022,Q4,10,October,22-Oct,40,3,Monday,FALSE
2022-10-04,20170905,2022,Q4,10,October,22-Oct,40,4,Tuesday,FALSE
2022-10-05,20210714,2022,Q4,10,October,22-Oct,40,5,Wednesday,FALSE
2022-10-06,20160129,2022,Q4,10,October,22-Oct,40,6,Thursday,FALSE
2022-10-07,20160805,2022,Q4,10,October,22-Oct,40,7,Friday,FALSE
2022-10-08,20191101,2022,Q4,10,October,22-Oct,40,8,Saturday,TRUE
2022-10-09,20210407,2022,Q4,10,October,22-Oct,40,9,Sunday,TRUE
2022-10-10,20230214,2022,Q4,10,October,22-Oct,41,10,Monday,FALSE
2022-10-11,20151004,2022,Q4,10,October,22-Oct,41,11,Tuesday,FALSE
2022-10-12,20220824,2022,Q4,10,October,22-Oct,41,12,Wednesday,FALSE
2022-10-13,20220329,2022,Q4,10,October,22-Oct,41,13,Thursday,FALSE
2022-10-14,20230831,2022,Q4,10,October,22-Oct,41,14,Friday,FALSE
2022-10-15,20201027,2022,Q4,10,October,22-Oct,41,15,Saturday,TRUE
2022-10-16,20230520,2022,Q4,10,October,22-Oct,41,16,Sunday,TRUE
2022-10-17,20190807,2022,Q4,10,October,22-Oct,42,17,Monday,FALSE
2022-10-18,20180820,2022,Q4,10,October,22-Oct,42,18,Tuesday,FALSE
2022-10-19,20171114,2022,Q4,10,October,22-Oct,42,19,Wednesday,FALSE
2022-10-20,20191016,2022,Q4,10,October,22-Oct,42,20,Thursday,FALSE
2022-10-21,20160818,2022,Q4,10,October,22-Oct,42,21,Friday,FALSE
2022-10-22,20240625,2022,Q4,10,October,22-Oct,42,22,Saturday,TRUE
2022-10-23,20190927,2022,Q4,10,October,22-Oct,42,23,Sunday,TRUE
2022-10-24,20220316,2022,Q4,10,October,22-Oct,43,24,Monday,FALSE
2022-10-25,20191215,2022,Q4,10,October,22-Oct,43,25,Tuesday,FALSE
2022-10-26,20240223,2022,Q4,10,October,22-Oct,43,26,Wednesday,FALSE
2022-10-27,20170321,2022,Q4,10,October,22-Oct,43,27,Thursday,FALSE
2022-10-28,20210314,2022,Q4,10,October,22-Oct,43,28,Friday,FALSE
2022-10-29,20231130,2022,Q4,10,October,22-Oct,43,29,Saturday,TRUE
2022-10-30,20151216,2022,Q4,10,October,22-Oct,43,30,Sunday,TRUE
2022-10-31,20170711,2022,Q4,10,October,22-Oct,44,31,Monday,FALSE
2022-11-01,20221224,2022,Q4,11,November,22-Nov,44,1,Tuesday,FALSE
2022-11-02,20160703,2022,Q4,11,November,22-Nov,44,2,Wednesday,FALSE
2022-11-03,20150908,2022,Q4,11,November,22-Nov,44,3,Thursday,FALSE
2022-11-04,20221202,2022,Q4,11,November,22-Nov,44,4,Friday,FALSE
2022-11-05,20200324,2022,Q4,11,November,22-Nov,44,5,Saturday,TRUE
2022-11-06,20190820,2022,Q4,11,November,22-Nov,44,6,Sunday,TRUE
2022-11-07,20180503,2022,Q4,11,November,22-Nov,45,7,Monday,FALSE
2022-11-08,20190925,2022,Q4,11,November,22-Nov,45,8,Tuesday,FALSE
2022-11-09,20180914,2022,Q4,11,November,22-Nov,45,9,Wednesday,FALSE
2022-11-10,20220917,2022,Q4,11,November,22-Nov,45,10,Thursday,FALSE
2022-11-11,20240416,2022,Q4,11,November,22-Nov,45,11,Friday,FALSE
2022-11-12,20181223,2022,Q4,11,November,22-Nov,45,12,Saturday,TRUE
2022-11-13,20201222,2022,Q4,11,November,22-Nov,45,13,Sunday,TRUE
2022-11-14,20240208,2022,Q4,11,November,22-Nov,46,14,Monday,FALSE
2022-11-15,20210814,2022,Q4,11,November,22-Nov,46,15,Tuesday,FALSE
2022-11-16,20180313,2022,Q4,11,November,22-Nov,46,16,Wednesday,FALSE
2022-11-17,20210609,2022,Q4,11,November,22-Nov,46,17,Thursday,FALSE
2022-11-18,20161110,2022,Q4,11,November,22-Nov,46,18,Friday,FALSE
2022-11-19,20230728,2022,Q4,11,November,22-Nov,46,19,Saturday,TRUE
2022-11-20,20180831,2022,Q4,11,November,22-Nov,46,20,Sunday,TRUE
2022-11-21,20160819,2022,Q4,11,November,22-Nov,47,21,Monday,FALSE
2022-11-22,20230204,2022,Q4,11,November,22-Nov,47,22,Tuesday,FALSE
2022-11-23,20190601,2022,Q4,11,November,22-Nov,47,23,Wednesday,FALSE
2022-11-24,20240306,2022,Q4,11,November,22-Nov,47,24,Thursday,FALSE
2022-11-25,20230131,2022,Q4,11,November,22-Nov,47,25,Friday,FALSE
2022-11-26,20180913,2022,Q4,11,November,22-Nov,47,26,Saturday,TRUE
2022-11-27,20170106,2022,Q4,11,November,22-Nov,47,27,Sunday,TRUE
2022-11-28,20180119,2022,Q4,11,November,22-Nov,48,28,Monday,FALSE
2022-11-29,20200423,2022,Q4,11,November,22-Nov,48,29,Tuesday,FALSE
2022-11-30,20221129,2022,Q4,11,November,22-Nov,48,30,Wednesday,FALSE
2022-12-01,20240706,2022,Q4,12,December,22-Dec,48,1,Thursday,FALSE
2022-12-02,20210810,2022,Q4,12,December,22-Dec,48,2,Friday,FALSE
2022-12-03,20240521,2022,Q4,12,December,22-Dec,48,3,Saturday,TRUE
2022-12-04,20191004,2022,Q4,12,December,22-Dec,48,4,Sunday,TRUE
2022-12-05,20200821,2022,Q4,12,December,22-Dec,49,5,Monday,FALSE
2022-12-06,20150924,2022,Q4,12,December,22-Dec,49,6,Tuesday,FALSE
2022-12-07,20200415,2022,Q4,12,December,22-Dec,49,7,Wednesday,FALSE
2022-12-08,20241003,2022,Q4,12,December,22-Dec,49,8,Thursday,FALSE
2022-12-09,20160206,2022,Q4,12,December,22-Dec,49,9,Friday,FALSE
2022-12-10,20240513,2022,Q4,12,December,22-Dec,49,10,Saturday,TRUE
2022-12-11,20240926,2022,Q4,12,December,22-Dec,49,11,Sunday,TRUE
2022-12-12,20231121,2022,Q4,12,December,22-Dec,50,12,Monday,FALSE
2022-12-13,20151026,2022,Q4,12,December,22-Dec,50,13,Tuesday,FALSE
2022-12-14,20200624,2022,Q4,12,December,22-Dec,50,14,Wednesday,FALSE
2022-12-15,20220417,2022,Q4,12,December,22-Dec,50,15,Thursday,FALSE
2022-12-16,20190416,2022,Q4,12,December,22-Dec,50,16,Friday,FALSE
2022-12-17,20170426,2022,Q4,12,December,22-Dec,50,17,Saturday,TRUE
2022-12-18,20220316,2022,Q4,12,December,22-Dec,50,18,Sunday,TRUE
2022-12-19,20150301,2022,Q4,12,December,22-Dec,51,19,Monday,FALSE
2022-12-20,20151018,2022,Q4,12,December,22-Dec,51,20,Tuesday,FALSE
2022-12-21,20160330,2022,Q4,12,December,22-Dec,51,21,Wednesday,FALSE
2022-12-22,20191127,2022,Q4,12,December,22-Dec,51,22,Thursday,FALSE
2022-12-23,20200727,2022,Q4,12,December,22-Dec,51,23,Friday,FALSE
2022-12-24,20180117,2022,Q4,12,December,22-Dec,51,24,Saturday,TRUE
2022-12-25,20230425,2022,Q4,12,December,22-Dec,51,25,Sunday,TRUE
2022-12-26,20231019,2022,Q4,12,December,22-Dec,52,26,Monday,FALSE
2022-12-27,20150702,2022,Q4,12,December,22-Dec,52,27,Tuesday,FALSE
2022-12-28,20220515,2022,Q4,12,December,22-Dec,52,28,Wednesday,FALSE
2022-12-29,20240813,2022,Q4,12,December,22-Dec,52,29,Thursday,FALSE
2022-12-30,20190220,2022,Q4,12,December,22-Dec,52,30,Friday,FALSE
2022-12-31,20170210,2022,Q4,12,December,22-Dec,52,31,Saturday,TRUE
2023-01-01,20150719,2023,Q1,1,January,23-Jan,52,1,Sunday,TRUE
2023-01-02,20231226,2023,Q1,1,January,23-Jan,1,2,Monday,FALSE
2023-01-03,20201105,2023,Q1,1,January,23-Jan,1,3,Tuesday,FALSE
2023-01-04,20241101,2023,Q1,1,January,23-Jan,1,4,Wednesday,FALSE
2023-01-05,20190409,2023,Q1,1,January,23-Jan,1,5,Thursday,FALSE
2023-01-06,20231101,2023,Q1,1,January,23-Jan,1,6,Friday,FALSE
2023-01-07,20170818,2023,Q1,1,January,23-Jan,1,7,Saturday,TRUE
2023-01-08,20190405,2023,Q1,1,January,23-Jan,1,8,Sunday,TRUE
2023-01-09,20240924,2023,Q1,1,January,23-Jan,2,9,Monday,FALSE
2023-01-10,20171024,2023,Q1,1,January,23-Jan,2,10,Tuesday,FALSE
2023-01-11,20231010,2023,Q1,1,January,23-Jan,2,11,Wednesday,FALSE
2023-01-12,20170920,2023,Q1,1,January,23-Jan,2,12,Thursday,FALSE
2023-01-13,20161213,2023,Q1,1,January,23-Jan,2,13,Friday,FALSE
2023-01-14,20220617,2023,Q1,1,January,23-Jan,2,14,Saturday,TRUE
2023-01-15,20180207,2023,Q1,1,January,23-Jan,2,15,Sunday,TRUE
2023-01-16,20221013,2023,Q1,1,January,23-Jan,3,16,Monday,FALSE
2023-01-17,20230919,2023,Q1,1,January,23-Jan,3,17,Tuesday,FALSE
2023-01-18,20241016,2023,Q1,1,January,23-Jan,3,18,Wednesday,FALSE
2023-01-19,20210805,2023,Q1,1,January,23-Jan,3,19,Thursday,FALSE
2023-01-20,20200711,2023,Q1,1,January,23-Jan,3,20,Friday,FALSE
2023-01-21,20180407,2023,Q1,1,January,23-Jan,3,21,Saturday,TRUE
2023-01-22,20160601,2023,Q1,1,January,23-Jan,3,22,Sunday,TRUE
2023-01-23,20211011,2023,Q1,1,January,23-Jan,4,23,Monday,FALSE
2023-01-24,20160329,2023,Q1,1,January,23-Jan,4,24,Tuesday,FALSE
2023-01-25,20200103,2023,Q1,1,January,23-Jan,4,25,Wednesday,FALSE
2023-01-26,20200605,2023,Q1,1,January,23-Jan,4,26,Thursday,FALSE
2023-01-27,20160515,2023,Q1,1,January,23-Jan,4,27,Friday,FALSE
2023-01-28,20200716,2023,Q1,1,January,23-Jan,4,28,Saturday,TRUE
2023-01-29,20241215,2023,Q1,1,January,23-Jan,4,29,Sunday,TRUE
2023-01-30,20210618,2023,Q1,1,January,23-Jan,5,30,Monday,FALSE
2023-01-31,20190509,2023,Q1,1,January,23-Jan,5,31,Tuesday,FALSE
2023-02-01,20161018,2023,Q1,2,February,23-Feb,5,1,Wednesday,FALSE
2023-02-02,20150211,2023,Q1,2,February,23-Feb,5,2,Thursday,FALSE
2023-02-03,20160907,2023,Q1,2,February,23-Feb,5,3,Friday,FALSE
2023-02-04,20231109,2023,Q1,2,February,23-Feb,5,4,Saturday,TRUE
2023-02-05,20190103,2023,Q1,2,February,23-Feb,5,5,Sunday,TRUE
2023-02-06,20240926,2023,Q1,2,February,23-Feb,6,6,Monday,FALSE
2023-02-07,20190923,2023,Q1,2,February,23-Feb,6,7,Tuesday,FALSE
2023-02-08,20241106,2023,Q1,2,February,23-Feb,6,8,Wednesday,FALSE
2023-02-09,20191226,2023,Q1,2,February,23-Feb,6,9,Thursday,FALSE
2023-02-10,20210603,2023,Q1,2,February,23-Feb,6,10,Friday,FALSE
2023-02-11,20200115,2023,Q1,2,February,23-Feb,6,11,Saturday,TRUE
2023-02-12,20150217,2023,Q1,2,February,23-Feb,6,12,Sunday,TRUE
2023-02-13,20210105,2023,Q1,2,February,23-Feb,7,13,Monday,FALSE
2023-02-14,20191001,2023,Q1,2,February,23-Feb,7,14,Tuesday,FALSE
2023-02-15,20190317,2023,Q1,2,February,23-Feb,7,15,Wednesday,FALSE
2023-02-16,20190411,2023,Q1,2,February,23-Feb,7,16,Thursday,FALSE
2023-02-17,20181111,2023,Q1,2,February,23-Feb,7,17,Friday,FALSE
2023-02-18,20200501,2023,Q1,2,February,23-Feb,7,18,Saturday,TRUE
2023-02-19,20190831,2023,Q1,2,February,23-Feb,7,19,Sunday,TRUE
2023-02-20,20180711,2023,Q1,2,February,23-Feb,8,20,Monday,FALSE
2023-02-21,20201007,2023,Q1,2,February,23-Feb,8,21,Tuesday,FALSE
2023-02-22,20210517,2023,Q1,2,February,23-Feb,8,22,Wednesday,FALSE
2023-02-23,20200418,2023,Q1,2,February,23-Feb,8,23,Thursday,FALSE
2023-02-24,20160418,2023,Q1,2,February,23-Feb,8,24,Friday,FALSE
2023-02-25,20190407,2023,Q1,2,February,23-Feb,8,25,Saturday,TRUE
2023-02-26,20231117,2023,Q1,2,February,23-Feb,8,26,Sunday,TRUE
2023-02-27,20161108,2023,Q1,2,February,23-Feb,9,27,Monday,FALSE
2023-02-28,20210709,2023,Q1,2,February,23-Feb,9,28,Tuesday,FALSE
2023-03-01,20220614,2023,Q1,3,March,23-Mar,9,1,Wednesday,FALSE
2023-03-02,20231205,2023,Q1,3,March,23-Mar,9,2,Thursday,FALSE
2023-03-03,20170522,2023,Q1,3,March,23-Mar,9,3,Friday,FALSE
2023-03-04,20150506,2023,Q1,3,March,23-Mar,9,4,Saturday,TRUE
2023-03-05,20170811,2023,Q1,3,March,23-Mar,9,5,Sunday,TRUE
2023-03-06,20181222,2023,Q1,3,March,23-Mar,10,6,Monday,FALSE
2023-03-07,20210630,2023,Q1,3,March,23-Mar,10,7,Tuesday,FALSE
2023-03-08,20240826,2023,Q1,3,March,23-Mar,10,8,Wednesday,FALSE
2023-03-09,20240526,2023,Q1,3,March,23-Mar,10,9,Thursday,FALSE
2023-03-10,20180201,2023,Q1,3,March,23-Mar,10,10,Friday,FALSE
2023-03-11,20190222,2023,Q1,3,March,23-Mar,10,11,Saturday,TRUE
2023-03-12,20150308,2023,Q1,3,March,23-Mar,10,12,Sunday,TRUE
2023-03-13,20170825,2023,Q1,3,March,23-Mar,11,13,Monday,FALSE
2023-03-14,20201002,2023,Q1,3,March,23-Mar,11,14,Tuesday,FALSE
2023-03-15,20201122,2023,Q1,3,March,23-Mar,11,15,Wednesday,FALSE
2023-03-16,20160428,2023,Q1,3,March,23-Mar,11,16,Thursday,FALSE
2023-03-17,20171124,2023,Q1,3,March,23-Mar,11,17,Friday,FALSE
2023-03-18,20210823,2023,Q1,3,March,23-Mar,11,18,Saturday,TRUE
2023-03-19,20160406,2023,Q1,3,March,23-Mar,11,19,Sunday,TRUE
2023-03-20,20240508,2023,Q1,3,March,23-Mar,12,20,Monday,FALSE
2023-03-21,20190629,2023,Q1,3,March,23-Mar,12,21,Tuesday,FALSE
2023-03-22,20161203,2023,Q1,3,March,23-Mar,12,22,Wednesday,FALSE
2023-03-23,20191209,2023,Q1,3,March,23-Mar,12,23,Thursday,FALSE
2023-03-24,20220718,2023,Q1,3,March,23-Mar,12,24,Friday,FALSE
2023-03-25,20151222,2023,Q1,3,March,23-Mar,12,25,Saturday,TRUE
2023-03-26,20240105,2023,Q1,3,March,23-Mar,12,26,Sunday,TRUE
2023-03-27,20240927,2023,Q1,3,March,23-Mar,13,27,Monday,FALSE
2023-03-28,20161206,2023,Q1,3,March,23-Mar,13,28,Tuesday,FALSE
2023-03-29,20230111,2023,Q1,3,March,23-Mar,13,29,Wednesday,FALSE
2023-03-30,20240807,2023,Q1,3,March,23-Mar,13,30,Thursday,FALSE
2023-03-31,20241127,2023,Q1,3,March,23-Mar,13,31,Friday,FALSE
2023-04-01,20240110,2023,Q2,4,April,23-Apr,13,1,Saturday,TRUE
2023-04-02,20201021,2023,Q2,4,April,23-Apr,13,2,Sunday,TRUE
2023-04-03,20190409,2023,Q2,4,April,23-Apr,14,3,Monday,FALSE
2023-04-04,20210911,2023,Q2,4,April,23-Apr,14,4,Tuesday,FALSE
2023-04-05,20211025,2023,Q2,4,April,23-Apr,14,5,Wednesday,FALSE
2023-04-06,20240820,2023,Q2,4,April,23-Apr,14,6,Thursday,FALSE
2023-04-07,20210330,2023,Q2,4,April,23-Apr,14,7,Friday,FALSE
2023-04-08,20150211,2023,Q2,4,April,23-Apr,14,8,Saturday,TRUE
2023-04-09,20150210,2023,Q2,4,April,23-Apr,14,9,Sunday,TRUE
